Additional Emails;No search result email to sales rep;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Additional Emails;Order Confirmation Bcc Sales Assistant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Additional Emails;Order Confirmation Bcc Sales Rep;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
Additional Emails;Order Confirmation Bcc Additional;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
Additional Emails;SubscriptionCcancellation Bcc Sales Rep;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Additional Emails;Send Email on Creating New User My Office;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0
Additional Emails;Customer Registration Error;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Additional Emails;Existing Customer Registration Error;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0
Additional Emails;New Customer Registration;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Additional Emails;Order Creation Error;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Additional Emails;Feedback Form PDP;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
Additional Emails;Bcc All eShop Mails;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1
Additional Emails;Forgotten Password Bcc;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Company;ERP;WS1;WS1;erpHK;erpHK;erpHK;WS1;RecaMspx;erpHK;erpTunap;erpTunap;erpHK;erpHK;STAR;erpTunap;WS1;WS1;STAR;STAR;WS1;WS1;WS1;WS1;WS1;WS1;WS1;WS1;STAR;STAR;STAR;WS1;WS1;WS1;WS1;WS1;WS1;WS1;WS1;WS1;WS1;WS1;WS1;WS1;STAR;WS1;STAR;Other;erpHK;WS1;WS1;WS1;erpTunap;WS1;WS1;WS1;erpTunap;WS1;erpHK;RecaMspx;erpHK;WS1
Company;Name;CH-RECA;DE-AWKG;FR H+K;HU-H+K;DE-H+K;DE-WIS;DE-RECA;CN-H+K;FR-TUNAP;BE-TUNAP;TR H+K;MX-H+K;DE-WUCATO;DE-TUNAP;AU-W;BE-W;DK-W;FI-W;FR-W;GB-W;GR-W;PL-W;IE-W;IT-W;NZ-W;NL-W;NO-W;AT-W;PT-W;CH-W;ZA-W;TW-W;TH-W;TR-W;HU-W;SK-W;CZ-W;RU-W;IN-W;RU-NW-W;PH-W;LK-W;Ferrometal;FR-RECA;FI-WE;TUNAP IT;Metzler-H+K;ES-RECA;JP-W;KH-W;TUNAP DK;MN-W;MY-WIS;VN-W;TUNAP SE;KR-W;NL-H+K;RECA ACP;Int H+K;CN-W
Company;Type;RECA;Würth;Hahn;Hahn;Hahn;Würth;RECA;Hahn;Tunap;Tunap;Hahn;Hahn;Wucato;Tunap;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Würth;Ferrometal;RECA;Elektronik;Tunap;Hahn;RECA;Würth;Würth;Tunap;Würth;Würth;Würth;Tunap;Würth;Hahn;RECA;Hahn;Würth
